,fullTimeEmployees,auditRisk,overallRisk,dividendYield,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,averageVolume,marketCap,ebitdaMargins,earningsGrowth,returnOnEquity,Cluster_KMeans,Cluster_DBSCAN,Cluster_Hierarchical,PCA1,PCA2
157,24000.0,7.0,6.0,2.22,0.8588,1.93,1.28,16.863325,2482365.0,30948165632.0,0.24754,0.0,0.03207,0,-1,0,-71418852276.67584,-1713773.0383843558
158,14000.0,6.0,8.0,3.81,0.425,3.25,1.451,10.005748,1088749.0,10050793472.0,0.20166,0.079,0.15955,0,-1,0,-92316224468.25867,-2502582.0273350948
159,94443.0,3.0,3.0,1.52,0.39580002,1.95,1.084,22.752697,3641450.0,107411308544.0,0.22486,0.043,0.20201999,0,-1,0,5044290636.856796,-2767682.768266038
160,11500.0,6.0,4.0,1.73,0.2734,1.64,1.442,12.865902,5204778.0,31296561152.0,0.25070998,-0.003,0.34291,0,-1,0,-71070456678.03271,998562.5365976556
161,48000.0,5.0,5.0,1.04,0.3202,1.05,1.144,33.267998,1359185.0,70769262592.0,0.22905001,0.0,0.25287,0,-1,0,-31597755365.856583,-3989448.139716965
162,14013.0,2.0,1.0,5.69,0.9569,4.33,0.88,10.207018,5632380.0,22400696320.0,0.36337003,-0.107,0.07197,0,-1,0,-79966321493.93105,1683623.2793219932
163,15800.0,9.0,4.0,0.0,0.0,0.0,1.123,28.942858,4482506.0,41535889408.0,0.30074,0.071,0.16636999,0,-1,0,-60831128447.224205,-20053.332821424585
164,13700.0,8.0,3.0,0.53,0.1934,0.0,0.783,16.910904,4069386.0,37594144768.0,0.25806,0.037,0.14038,0,-1,0,-64772873097.530014,-319092.13264086656
165,104200.0,1.0,1.0,1.58,0.2539,1.18,0.865,12.360515,1620842.0,98216067072.0,0.05574,-0.502,0.14774,0,-1,0,-4150950889.7701416,-4522170.794992861
166,73000.0,2.0,8.0,1.94,0.5923,2.33,1.351,17.189873,2998967.0,61262098432.0,0.26934,3.199,0.07704,0,-1,0,-41104919474.41284,-2074526.371368976
167,2781.0,6.0,10.0,0.0,0.0,0.0,2.12,16.844263,4069632.0,8166837248.0,0.122559994,2.48,0.11302,0,-1,0,-94200180605.19984,532830.5933383009
168,12267.0,5.0,2.0,2.84,0.9367,3.76,0.668,10.905685,4123290.0,36361465856.0,0.42499,-0.716,0.069520004,0,-1,0,-66005552007.4539,-229511.8304503248
169,3150.0,5.0,3.0,3.08,0.3236,2.51,1.26,11.445749,3354842.0,70121488384.0,0.53518003,-0.348,0.22294001,0,-1,0,-32245529515.834915,-1975022.2953735744
170,61200.0,6.0,9.0,0.0,0.0,0.0,1.608,15.096515,681327.0,9610105856.0,0.14656,0.083,0.12798999,0,-1,0,-92756912095.858,-2897272.4233583286
171,0.0,9.0,3.0,1.19,1.4,0.49,1.119,21.035713,8292614.0,31670347776.0,0.49716,-0.386,0.0124,0,-1,0,-70696669964.82414,4075585.732672877
172,14700.0,1.0,6.0,0.65,0.3223,0.75,1.647,25.539852,1056100.0,29806688256.0,0.30934,0.314,0.12642999,0,-1,0,-72560329693.47766,-3106997.3080762094
173,13606.0,9.0,4.0,2.34,2.0047,1.69,0.734,60.014946,625406.0,78157594624.0,0.4149,0.0,0.062459998,0,-1,0,-24209423358.193237,-4937040.253320081
174,2500.0,4.0,6.0,3.88,0.9926,3.73,0.933,42.236683,1646596.0,27935918080.0,0.61267,0.342,0.09247,0,-1,0,-74431099851.60619,-2462352.56627433
175,6715.0,0.0,0.0,1.33,0.45209998,1.8,0.384,30.64627,155306.0,21473370112.0,0.20193,0.373,0.32893002,0,-1,0,-80893647860.0592,-3766608.346769079
176,1712.0,4.0,7.0,3.36,0.8492,3.41,0.92,50.830566,461068.0,21110788096.0,0.63421,2.925,0.14262,0,-1,0,-81256229867.0589,-3450350.3037834186
177,44020.0,10.0,10.0,2.14,4.7143,1.35,1.071,24.229628,3839949.0,23532554240.0,0.15347,0.0,-0.1299,0,-1,0,-78834463626.27614,-141579.601621266
178,3037.0,3.0,5.0,2.21,0.2439,2.24,0.609,5.445915,433657.0,15541714944.0,0.0,0.0,0.10141,0,-1,0,-86825303017.51956,-3316584.4019716345
179,4731.0,7.0,2.0,3.93,0.6847,3.87,0.602,16.799505,2215588.0,15610982400.0,0.44839,0.358,0.090050004,0,-1,0,-86756035509.97633,-1536659.1257575199
180,10680.0,8.0,8.0,4.92,1.2599,3.42,0.617,12.78661,2832668.0,22436050944.0,0.35751,0.0,0.05549,0,-1,0,-79930966950.97458,-1117110.0178753543
181,20014.0,4.0,2.0,3.58,0.6204,3.57,0.58,16.999998,7426819.0,45136531456.0,0.31219,0.033,0.0934,0,-1,0,-57230486315.51838,2820049.1952844854
182,1500.0,1.0,2.0,2.07,1.411,0.0,0.516,26.165096,4229952.0,25815738368.0,0.27941,0.0,-0.05047,0,-1,0,-76551279487.95187,182364.87364478642
183,16500.0,3.0,10.0,0.95,0.0,0.96,1.832,11.706129,2138129.0,21660862464.0,0.13374,1.394,0.43832,0,-1,0,-80706155450.75006,-1789216.5813003266
184,18400.0,10.0,8.0,1.22,0.2552,1.15,0.995,22.254646,1360816.0,16493644800.0,0.103999995,0.554,0.35157,0,-1,0,-85873373135.0823,-2416983.183871929
185,8012.0,3.0,9.0,4.45,1.6078999,3.31,0.918,30.430962,1298837.0,32197863424.0,0.677,0.143,0.05947,0,-1,0,-70169154519.45502,-2933461.414246353
186,61000.0,9.0,7.0,3.36,0.4898,4.89,0.802,14.95934,15902424.0,510846992384.0,0.18878001,-0.099,0.14515,3,-1,2,408479974662.7362,-2182742.7045307825
187,6056.0,4.0,2.0,0.0,0.0,0.0,1.103,17.135065,591750.0,15213289472.0,0.28064,0.216,0.19513,0,-1,0,-87153728484.80606,-3148987.7292185575
188,12598.0,10.0,8.0,0.93,0.29549998,0.87,0.762,24.023554,292678.0,17066343424.0,0.37817,0.03,0.28119,0,-1,0,-85300674542.23674,-3501693.058376423
189,3604.0,7.0,6.0,0.0,0.0,0.09,1.411,49.37423,207237.0,44858404864.0,0.43727002,0.279,0.0,0,-1,0,-57508613116.35089,-4391474.6975849485
190,20958.0,1.0,5.0,2.26,0.78,2.21,1.04,34.78082,3255280.0,43679760384.0,0.22334999,-0.034,0.33039,0,-1,0,-58687257507.63918,-1309328.583256216
191,304.0,7.0,5.0,4.54,1.2807001,4.26,1.293,31.57329,749349.0,8363992576.0,0.62272,-0.015,0.091529995,0,-1,0,-94003025373.37717,-2793156.8150572376
192,306000.0,2.0,7.0,2.28,0.3398,1.63,1.239,10.624616,1860750.0,57913479168.0,0.12517,-0.133,0.14762,0,-1,0,-44453538769.91493,-3115940.714410415
193,50000.0,3.0,5.0,2.17,1.0141001,2.0,1.116,12.898424,3549072.0,39011815424.0,0.26908,0.234,0.04546,0,-1,0,-63355202457.17669,-880453.0357117355
194,18616.0,5.0,6.0,3.81,0.4586,3.8,1.235,10.632876,4810852.0,25793554432.0,0.0,0.196,0.11923,0,-1,0,-76573463407.12766,763898.6413782802
195,8100.0,5.0,7.0,0.0,0.0,0.0,1.517,6.103547,2740257.0,13631133696.0,0.43203,0.127,0.17621,0,-1,0,-88735884197.96182,-954691.9373164256
196,12294.0,8.0,6.0,4.44,0.99120003,4.19,0.466,13.861591,5194659.0,23102484480.0,0.31258,0.486,0.09149,0,-1,0,-79264533346.8936,1225592.3259523339
197,38000.0,5.0,1.0,0.0,0.0,0.0,0.928,21.21001,2961377.0,121311395840.0,0.4387,0.137,0.10899,0,-1,0,18944377907.34369,-3850018.5238489346
198,171000.0,9.0,10.0,7.72,0.53419995,5.76,1.607,5.554286,98051532.0,38652067840.0,0.05982,0.0,0.13448,0,-1,0,-63714947305.95271,93632349.73382282
199,14138.0,2.0,6.0,0.0,0.0,0.0,0.968,40.082985,4536214.0,74282885120.0,0.32264,0.671,3.38742,0,-1,0,-28084132747.385223,-914092.9126386242
200,18000.0,4.0,5.0,0.44,0.1356,0.41,1.212,17.417265,2482681.0,24715259904.0,0.27068,-0.189,0.08118,0,-1,0,-77651758002.05717,-1533064.294705714
201,10200.0,8.0,10.0,0.99,0.1137,1.45,0.679,14.672922,3937157.0,23824295936.0,0.22271,2.574,0.20055,0,-1,0,-78542721927.59038,-52798.85817773035
202,10200.0,0.0,0.0,1.07,0.1137,1.54,0.679,21.497873,1176659.0,23824324608.0,0.22271,2.574,0.20055,0,-1,0,-78542693335.48367,-2813297.369842788
203,10100.0,10.0,7.0,6.64,1.9531,4.66,1.45,7.4153852,4169462.0,10129674240.0,0.19665001,-0.423,0.04018,0,-1,0,-92237343611.13152,575849.5559900682
204,28500.0,6.0,3.0,1.56,0.46150002,3.73,1.869,17.787035,15856900.0,55212224512.0,0.37462002,-0.292,0.15686,0,-1,0,-47154793019.756775,10958519.119104872
205,21800.0,7.0,9.0,1.68,0.4082,2.27,0.974,28.64075,939280.0,41109041152.0,0.28168,-0.201,0.18996,0,-1,0,-61257976805.59116,-3550928.1554878484
206,21044.0,1.0,2.0,0.0,0.0,0.0,1.291,31.70963,577129.0,32129212416.0,0.20883,0.932,1.2292501,0,-1,0,-70237805548.31157,-3653188.7107517365
207,53000.0,9.0,4.0,0.72,0.1839,0.39,1.196,38.145042,5109722.0,213188001792.0,0.23101999,0.21,0.27644,0,-1,0,110820983883.04274,-4360731.100194657
208,53000.0,9.0,7.0,0.17,0.0276,0.0,1.315,17.132763,3071780.0,36588412928.0,0.18330999,0.784,0.25686002,0,-1,0,-65778604965.97484,-1287609.4267181666
210,3400.0,1.0,1.0,1.89,0.4902,2.19,0.919,10.787755,3693634.0,16288835584.0,0.56627,0.173,0.28059,0,-1,0,-86078182283.4834,-78230.77088078484
211,5389.0,1.0,9.0,0.0,0.0,0.0,1.499,15.479902,841332.0,7576343040.0,0.16493,0.369,0.13079001,0,-1,0,-94790674906.38434,-2678380.474788472
212,117000.0,5.0,2.0,2.23,0.41669998,2.31,0.586,16.73383,1678773.0,72746049536.0,0.11721,0.141,0.17444,0,-1,0,-29620968413.424072,-3727104.4948558244
213,34000.0,8.0,6.0,4.06,0.52529997,3.19,0.055,12.576596,5820821.0,32368697344.0,0.21409,-0.043,0.26834,0,-1,0,-69998320468.64888,1583565.4142290694
214,162000.0,6.0,10.0,1.03,0.0754,4.06,1.434,4.4162726,13432065.0,46446694400.0,0.099709995,0.0,0.08906999,0,-1,0,-55920323198.24287,8787308.330551459
215,63000.0,7.0,8.0,3.48,0.6182,2.75,0.944,13.987013,1594801.0,16441503744.0,0.08312,-0.575,0.2062,0,-1,0,-85925514184.28143,-2181510.5422480586
216,17600.0,5.0,2.0,2.83,8.1053,3.98,0.236,15.045761,8495986.0,139360763904.0,0.4679,0.248,0.02286,0,-1,0,36993746123.9615,1162223.1708224886
217,27000.0,4.0,6.0,1.03,0.16229999,0.7,1.047,7.6187496,2024232.0,23977826304.0,0.43562,0.625,0.07026,0,-1,0,-78389191615.01514,-1970175.0935291124
218,3732.0,6.0,5.0,0.83,0.0804,0.83,0.77,9.577122,639670.0,10802418688.0,0.26,0.047,0.21869,0,-1,0,-91564599265.57217,-2973409.2434273437
219,5518.0,10.0,6.0,0.0,0.0,0.0,1.255,26.658718,1463957.0,25285761024.0,0.23361999,-0.824,2.48416,0,-1,0,-77081256911.78163,-2568293.374502577
220,46500.0,2.0,6.0,2.21,0.28370002,2.3,1.362,13.068335,2688242.0,168796274688.0,0.0,1.181,0.11913,0,-1,0,66429256727.55238,-5497442.9179522395
221,48000.0,6.0,3.0,2.71,0.2403,1.98,1.861,7.713846,11657724.0,21763067904.0,0.21813999,-0.041,0.25184,0,-1,0,-80603949735.27536,7727404.2433390245
222,19100.0,6.0,5.0,1.7,0.1865,2.25,0.907,10.527132,1713295.0,34880000000.0,0.16275999,0.153,0.19582,0,-1,0,-67487017932.58149,-2596633.9292066144
223,4985.0,6.0,3.0,4.62,1.0182,3.93,0.492,13.677201,1658509.0,8454183936.0,0.22067,0.0,0.34717998,0,-1,0,-93912833987.10164,-1886609.439649885
224,226000.0,7.0,6.0,0.84,0.12,0.82,1.689,13.937271,1638522.0,84240818176.0,0.19629,-0.05,8.24396,0,-1,0,-18126199779.385834,-4100083.9919531075
225,387.0,1.0,2.0,6.04,3.3332999,5.14,1.118,80.76,4687714.0,14104652800.0,0.53924,-0.951,0.03345,0,-1,0,-88262365037.79883,979064.1641387022
226,25000.0,9.0,6.0,0.0,0.0,0.0,0.902,13.196155,1858959.0,8521026048.0,0.080010004,4.688,0.079679996,0,-1,0,-93845991869.32509,-1688103.5679719124
227,18540.0,8.0,10.0,3.23,0.5018,2.12,0.314,20.22143,1977698.0,34407354368.0,0.30783,1.304,0.50404,0,-1,0,-67959663556.73138,-2318551.6005216483
228,1797.0,7.0,9.0,1.26,0.20879999,1.38,1.219,20.848684,1998606.0,48848867328.0,0.57708,0.307,0.29178,0,-1,0,-53518150602.17736,-2715595.15293564
229,61000.0,8.0,3.0,3.29,0.25,3.32,1.226,7.5190477,17960339.0,20741429248.0,0.16194999,0.534,0.12060001,0,-1,0,-81625588208.43753,14059580.079371102
230,181000.0,3.0,7.0,0.27,0.09770001,0.8,1.293,28.249063,1777024.0,54305148928.0,0.52696997,2.57,0.0,0,-1,0,-48061869010.84685,-3095176.179769543
231,7063.0,8.0,7.0,0.0,0.0,0.0,0.975,12.991526,2434575.0,13841334272.0,0.31669,-0.155,0.15784,0,-1,0,-88525683630.89696,-1266456.9327568484
232,470100.0,3.0,1.0,2.57,0.6036,2.29,1.09,22.958332,3492085.0,356012556288.0,0.15853,0.072,3.8537202,3,-1,2,253645538272.47437,-10112129.851078883
233,102000.0,2.0,6.0,2.15,0.5017,2.01,1.069,19.10445,4272409.0,136703959040.0,0.2477,0.028,0.32244998,0,-1,0,34336941138.85057,-2984501.774649696
234,20000.0,9.0,7.0,3.82,0.8243,2.55,0.21,17.964497,3034655.0,16695359488.0,0.11059,-0.225,0.09523,0,-1,0,-85671658398.72293,-748983.0765462895
235,165.0,4.0,7.0,5.61,0.8081,4.49,1.328,14.71134,8717765.0,10110366720.0,0.2706,-0.2,0.10395,0,-1,0,-92256650999.48978,5124715.582248656
236,23930.0,4.0,3.0,0.31,0.0925,0.0,1.369,40.91167,2857170.0,52527435776.0,0.25357,0.37,0.26889,0,-1,0,-49839582130.86626,-1963505.2815245516
237,58000.0,9.0,1.0,4.15,0.40150002,3.21,1.113,7.75,7035122.0,26301413376.0,0.09158,-0.048,0.0,0,-1,0,-76065604398.9601,2973451.2928755633
238,17700.0,2.0,4.0,1.59,0.3466,1.85,0.938,18.736458,644589.0,17786904576.0,0.23326,0.152,0.25389,0,-1,0,-84580113380.35283,-3170638.6908156234
239,65680.0,1.0,1.0,1.34,0.3547,0.75,0.578,15.7114,1567390.0,31932952576.0,0.02846,0.0,0.07411,0,-1,0,-70434065359.56247,-2657269.154500507
240,19932.0,2.0,9.0,4.19,0.5082,4.76,1.098,11.037313,22171673.0,21604491264.0,0.0,1.289,0.10005,0,-1,0,-80762526070.92276,18245954.93425886
241,44000.0,7.0,4.0,2.63,0.3761,2.26,0.478,13.094388,756954.0,8055853568.0,0.08590999,-0.544,0.12559,0,-1,0,-94311164381.02103,-2776654.740059676
242,270300.0,3.0,5.0,2.74,1.0389,4.6,0.734,22.997173,4671591.0,226252423168.0,0.1664,-0.129,0.24057,0,-1,0,123885405240.92561,-5177070.613980842
243,9000.0,7.0,6.0,1.53,0.4081,1.13,0.982,21.233568,550637.0,13666682880.0,0.26964,0.131,0.13758,0,-1,0,-88700335077.34772,-3145340.964274566
244,11000.0,4.0,5.0,0.0,0.0,0.0,1.392,34.77174,710329.0,33821958144.0,0.33862,0.134,0.57657003,0,-1,0,-68545059817.167114,-3568974.5749029606
245,44000.0,8.0,4.0,2.43,0.4953,2.22,1.149,23.033646,1073467.0,72302993408.0,0.29525998,0.066,1.1020501,0,-1,0,-30064024558.768723,-4319552.716185874
246,2617.0,8.0,8.0,0.0,0.0,0.0,0.76,9.869707,1765085.0,11727554560.0,0.041869998,0.143,0.0075499997,0,-1,0,-90639463361.38849,-1874768.692352021
247,21000.0,3.0,5.0,0.1,0.0388,0.0,1.478,22.44068,2522132.0,32020914176.0,0.26763,0.015,0.08424,0,-1,0,-70346103731.97469,-1705051.5963663387
248,3900.0,2.0,9.0,0.0,0.0,0.0,1.287,66.860466,713301.0,18171002880.0,0.18812001,-0.062,0.43028,0,-1,0,-84196015074.52727,-3113036.480417573
249,108900.0,10.0,7.0,2.24,2.0833,2.84,1.018,23.412369,98875860.0,99028992000.0,0.14173001,0.0,-0.17891,0,-1,0,-3338023147.3924255,92709306.44756934
250,12920.0,2.0,6.0,1.1,0.3766,1.24,1.092,25.921368,3076870.0,100382253056.0,0.60729,0.863,0.10474,0,-1,0,-1984764864.552185,-3128791.9692544895
251,22400.0,10.0,6.0,2.09,1.6841999,2.82,1.228,16.590021,1662959.0,19558615040.0,0.15134,0.0,0.0173,0,-1,0,-82808402887.62083,-2203547.0835430548
252,37000.0,5.0,3.0,3.48,1.1783,4.6,0.983,17.736666,9528268.0,27995164672.0,0.109239995,0.0,0.0674,0,-1,0,-74371853031.51715,5417587.30450809
253,53300.0,6.0,2.0,5.02,0.72129995,3.97,1.129,9.56,6687665.0,9796942848.0,0.18424,-0.24,0.17990999,0,-1,0,-92570074930.10439,3103661.320718911
254,18800.0,1.0,1.0,0.69,0.363,0.6,1.27,26.94197,1820275.0,167435255808.0,0.2746,-0.185,0.17424999,0,-1,0,65068237822.997604,-6326006.565704856
255,15638.0,1.0,2.0,0.0,0.0,0.0,1.429,62.57506,2015862.0,176213983232.0,0.33833,0.118,0.15621,0,-1,0,73846965248.98097,-6384487.932665948
256,8508.0,5.0,4.0,5.4,0.6907,5.01,1.404,8.037037,4665947.0,6799073792.0,0.19974001,0.0,0.04764,0,-1,0,-95567944043.36777,1168727.955979668
257,1750.0,3.0,4.0,3.37,1.527,2.49,1.026,46.58108,3024386.0,21119424512.0,0.55115,0.095,0.04558,0,-1,0,-81247593376.87595,-887282.5685647489
258,88000.0,1.0,7.0,0.0,0.0,0.0,1.506,14.696769,1444768.0,31276519424.0,0.18961,-0.048,0.22547,0,-1,0,-71090498514.83286,-2760903.652796616
